StockCode,Description,Total_Demand,Avg_Daily_Demand,Daily_Std,Safety_Stock,Reorder_Point,Recommended_Order_Qty,Forecast_Adj_Demand,Forecast_Reorder_Point,Total_Revenue
22652,TRAVEL SEWING KIT,9583,12.99,63.56813580572743,278,369,460,11.03,355,15239.31
21908,CHOCOLATE THIS WAY METAL SIGN,9570,12.97,48.367178951782435,211,302,393,11.01,288,18394.640000000003
62018,SOMBRERO ,9551,12.94,187.6041127427608,819,910,1000,10.99,896,12419.65
20685,RED SPOTTY COIR DOORMAT,9545,12.93,32.63827007604369,142,233,323,10.98,219,61829.13
21668,RED STRIPE CERAMIC DRAWER KNOB,9496,12.87,31.0882338713184,136,226,316,10.93,213,11582.0
15056BL,EDWARDIAN PARASOL BLACK,9488,12.86,63.146925734134626,276,366,456,10.92,352,46676.22
22111,SCOTTIE DOG HOT WATER BOTTLE,9487,12.86,41.65433531978702,182,272,362,10.92,258,44368.05
21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,9390,12.72,36.600131664831565,160,249,338,10.8,236,11297.98
22988,SOLDIERS EGG CUP ,9389,12.72,92.40392589258312,403,492,581,10.8,479,10860.22
22544,MINI JIGSAW SPACEBOY,9364,12.69,67.90718546719629,296,385,474,10.77,371,3677.06
22633,HAND WARMER UNION JACK,9340,12.66,80.8140246766413,353,442,530,10.75,428,18807.960000000003
21174,POTTERING IN THE SHED METAL SIGN,9338,12.65,37.35074310224898,163,252,340,10.74,238,17977.82
22114,HOT WATER BOTTLE TEA AND SYMPATHY,9325,12.64,38.02382912906667,166,254,343,10.73,241,36269.270000000004
16045,POPART WOODEN PENCILS ASST,9300,12.6,132.03106978976768,576,664,752,10.7,651,428.0
47591D,PINK FAIRY CAKE CHILD'S APRON,9285,12.58,26.177292014725,114,202,290,10.68,189,16957.47
20973,12 PENCIL SMALL TUBE WOODLAND,9255,12.54,75.2607671446841,329,417,505,10.65,404,5883.15
22444,GROW YOUR OWN PLANT IN A CAN ,9203,12.47,44.261169260006774,193,280,368,10.59,267,11262.07
21165,BEWARE OF THE CAT METAL SIGN ,9154,12.4,35.616580213464694,155,242,329,10.53,229,14195.14
22791,T-LIGHT GLASS FLUTED ANTIQUE,9153,12.4,51.84043536580549,226,313,400,10.53,300,10513.34
21156,RED SPOTTY CHILDS APRON,9120,12.36,49.43937659128315,216,303,389,10.49,289,16490.92
22138,BAKING SET 9 PIECE RETROSPOT ,9052,12.27,29.23753261567699,128,214,300,10.42,201,43155.06
84997B,RED 3 PIECE MINI DOTS CUTLERY SET,9034,12.24,33.199837668513965,145,231,316,10.39,218,33271.88
21671,RED SPOT CERAMIC DRAWER KNOB,9027,12.23,33.93822178681016,148,234,319,10.38,221,10882.47
22759,SET OF 3 NOTEBOOKS IN PARCEL,8978,12.17,51.31709151158508,224,309,394,10.33,296,14333.1
23344,JUMBO BAG 50'S CHRISTMAS ,8954,12.13,76.64971551020444,335,420,505,10.3,407,17679.72
21868,POTTING SHED TEA MUG,8934,12.11,39.99617012212343,175,260,345,10.28,247,10545.18
22697,GREEN REGENCY TEACUP AND SAUCER,8919,12.09,27.999660549726304,122,207,291,10.26,194,24664.090000000004
22646,CERAMIC STRAWBERRY CAKE MONEY BANK,8890,12.05,40.64511352075752,177,261,346,10.23,249,11689.26
22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,8858,12.0,121.72474344261099,531,615,699,10.19,602,21514.48
22727,ALARM CLOCK BAKELIKE RED ,8856,12.0,58.09821258727405,254,338,422,10.19,325,31993.09
22381,TOY TIDY PINK RETROSPOT  ,8838,11.98,44.35382308284418,194,278,362,10.17,265,17323.18
22704,WRAP RED APPLES ,8825,11.96,38.53907724285291,168,252,335,10.15,239,3626.5
85160A,WHITE BIRD GARDEN DESIGN MUG,8800,11.92,1268.7954542643604,5539,5622,5706,10.12,5610,1323.2
21238,RED SPOTTY CUP,8752,11.86,28.77439458784177,126,209,292,10.07,196,7092.62
21169,YOU'RE CONFUSING ME METAL SIGN ,8719,11.81,47.55340787314832,208,291,373,10.03,278,13568.710000000001
22960,JAM MAKING SET WITH JARS,8702,11.79,36.122693360072375,158,241,323,10.01,228,34851.72
23232,WRAP VINTAGE PETALS  DESIGN,8626,11.69,67.52428631240639,295,377,459,9.92,364,3478.92
10002,INFLATABLE POLITICAL GLOBE ,8624,11.69,97.6071514792871,426,508,590,9.92,495,6761.5199999999995
84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,8598,11.65,40.442615879570624,177,259,340,9.89,246,31773.420000000002
21509,COWBOYS AND INDIANS BIRTHDAY CARD ,8575,11.62,27.281584577315794,119,200,282,9.87,188,3445.03
22219,LOVEBIRD HANGING DECORATION WHITE ,8515,11.54,29.448352420453247,129,210,291,9.8,198,7128.55
22295,HEART FILIGREE DOVE LARGE,8482,11.49,35.111336624705096,153,233,314,9.75,221,13717.02
22084,PAPER CHAIN KIT EMPIRE,8482,11.49,46.88441793525511,205,285,366,9.75,273,23182.7
22440,BALLOON WATER BOMB PACK OF 35,8449,11.45,150.5248582694049,657,737,817,9.72,725,3288.7799999999997
22158,3 HEARTS HANGING DECORATION RUSTIC,8439,11.43,63.40139089099102,277,357,437,9.7,345,23768.81
22621,TRADITIONAL KNITTING NANCY,8401,11.38,28.62568946047202,125,205,284,9.66,193,12833.17
22065,CHRISTMAS PUDDING TRINKET POT ,8380,11.36,132.74947327303715,580,660,739,9.64,647,5609.0199999999995
85184D,S/4 BLUE ROUND DECOUPAGE BOXES,8295,11.24,801.6458849669012,3500,3579,3657,9.54,3567,4448.09
22047,EMPIRE GIFT WRAP,8275,11.21,44.111680002857334,193,271,350,9.52,260,3361.5
23293,SET OF 12 FAIRY CAKE BAKING CASES,8243,11.17,81.0248173849103,354,432,510,9.48,420,6469.45
82581,TOILET METAL SIGN,8228,11.15,35.61217398387467,155,233,311,9.47,221,4394.62
85150,LADIES & GENTLEMEN METAL SIGN,8224,11.14,29.884890597445125,130,208,286,9.46,196,19220.28
22966,GINGERBREAD MAN COOKIE CUTTER,8220,11.14,45.329083491270644,198,276,354,9.46,264,9840.41
22950,36 DOILIES VINTAGE CHRISTMAS,8216,11.13,121.88873577948208,532,610,688,9.45,598,11188.4
21670,BLUE SPOT CERAMIC DRAWER KNOB,8204,11.12,28.851087360150338,126,204,282,9.44,192,10078.48
22907,PACK OF 20 NAPKINS PANTRY DESIGN,8190,11.1,36.87749128316951,161,239,316,9.42,227,6539.5199999999995
21900,"KEY FOB , SHED",8176,11.08,49.22209654589368,215,293,370,9.41,281,5187.24
22661,CHARLOTTE BAG DOLLY GIRL DESIGN,8143,11.03,39.158216015121695,171,248,325,9.36,237,6458.49
21989,PACK OF 20 SKULL PAPER NAPKINS,8102,10.98,72.96872548363116,319,396,473,9.32,384,5997.74
22335,HEART DECORATION PAINTED ZINC ,8096,10.97,69.62521527735609,304,381,458,9.31,369,4935.4
16162L,THE KING GIFT BAG,8083,10.95,1266.5826052150462,5529,5606,5682,9.3,5594,553.79
21507,"ELEPHANT, BIRTHDAY CARD, ",8066,10.93,26.60738540970772,116,193,269,9.28,181,3270.2400000000002
21917,SET 12 KIDS  WHITE CHALK STICKS,7955,10.78,50.58290560945151,221,296,372,9.15,285,3252.84
23230,WRAP ALPHABET DESIGN,7950,10.77,58.88918391640315,257,332,408,9.14,321,3207.0
23076,ICE CREAM SUNDAE LIP GLOSS,7920,10.73,47.92079670630838,209,284,359,9.11,273,9668.16
21559,STRAWBERRY LUNCHBOX WITH CUTLERY,7909,10.72,27.6591346213418,121,196,271,9.1,185,18695.99
35970,ZINC FOLKART SLEIGH BELLS,7898,10.7,48.40589712944757,211,286,361,9.08,275,12885.7
22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,7851,10.64,86.61048592673113,378,452,527,9.03,441,3199.5
21830,ASSORTED CREEPY CRAWLIES,7844,10.63,53.39897946093833,233,307,382,9.02,296,3251.89
84987,SET OF 36 TEATIME PAPER DOILIES,7843,10.63,35.56016200476039,155,229,304,9.02,218,11028.83
21481,FAWN BLUE HOT WATER BOTTLE,7832,10.61,53.11198850061725,232,306,381,9.01,295,22658.2
22087,PAPER BUNTING WHITE LACE,7806,10.58,32.48504034209972,142,216,290,8.98,205,21495.65
20979,36 PENCILS TUBE RED SPOTTY,7804,10.57,29.957553405998052,131,205,279,8.97,194,9411.48
23298,SPOTTY BUNTING,7785,10.55,50.165918284523926,219,293,367,8.96,282,36173.950000000004
22367,CHILDS APRON SPACEBOY DESIGN,7779,10.54,20.875754067761573,91,165,239,8.95,154,14444.789999999999
22150, 3 STRIPEY MICE FELTCRAFT,7767,10.52,48.01194334875636,210,284,357,8.93,273,14018.05
23301,GARDENERS KNEELING PAD KEEP CALM ,7740,10.49,48.48963805382705,212,285,359,8.91,274,12493.48
23309,SET OF 60 I LOVE LONDON CAKE CASES ,7727,10.47,99.349673433486,434,507,581,8.89,496,3729.0499999999997
22620,4 TRADITIONAL SPINNING TOPS,7696,10.43,36.163303023843376,158,231,304,8.85,220,9935.93
84988,SET OF 72 PINK HEART PAPER DOILIES,7680,10.41,28.3479313173079,124,197,270,8.84,186,10852.65
21988,PACK OF 6 SKULL PAPER PLATES,7667,10.39,81.54285308857426,356,429,501,8.82,418,5559.349999999999
22553,PLASTERS IN TIN SKULLS,7632,10.34,22.825407004913906,100,172,245,8.78,161,12357.6
22154,ANGEL DECORATION 3 BUTTONS ,7617,10.32,98.61291438925754,430,502,574,8.76,491,3130.02
22243,"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",7611,10.31,87.53176841202963,382,454,526,8.75,443,11574.15
22698,PINK REGENCY TEACUP AND SAUCER,7591,10.29,35.17291040687153,154,226,298,8.74,215,20828.690000000002
84375,SET OF 20 KIDS COOKIE CUTTERS,7585,10.28,29.962435083389497,131,203,275,8.73,192,15209.070000000002
21485,RED SPOT HEART HOT WATER BOTTLE,7562,10.25,34.80139058384547,152,224,296,8.7,213,35559.18
48194,DOORMAT HEARTS,7556,10.24,46.29863984825446,202,274,345,8.69,263,45590.18
22945,CHRISTMAS METAL TAGS ASSORTED ,7555,10.24,61.30357380538572,268,340,411,8.69,329,6183.31
84950,ASSORTED COLOUR T-LIGHT HOLDER,7554,10.24,269.5823605893278,1177,1249,1320,8.69,1238,4767.94
23207,LUNCH BAG ALPHABET DESIGN,7554,10.24,57.650423099794125,252,324,395,8.69,313,12029.06
22464,HANGING METAL HEART LANTERN,7541,10.22,21.384102227497287,93,165,236,8.68,154,11782.15
21392,RED SPOTTY PUDDING BOWL,7529,10.2,857.46654098429,3743,3814,3886,8.66,3804,1404.51
21172,PARTY METAL SIGN ,7517,10.19,27.511363782210182,120,191,263,8.65,181,10498.57
82582,AREA PATROLLED METAL SIGN,7495,10.16,28.770928139135137,126,197,268,8.63,186,14876.000000000002
21754,HOME BUILDING BLOCK WORD,7468,10.12,11.504613870840277,50,121,192,8.59,110,43837.76
22491,PACK OF 12 COLOURED PENCILS,7446,10.09,62.75796680400617,274,345,415,8.57,334,5936.76
21936,RED/WHITE SPOT PICNIC BAG,7403,10.03,31.54525186316052,138,208,278,8.52,198,20496.41
21892,TRADITIONAL WOODEN CATCH CUP GAME ,7389,10.01,40.339877381650375,176,246,316,8.5,236,8959.42
37370,RETRO COFFEE MUGS ASSORTED,7283,9.87,56.591616621013266,247,316,385,8.38,306,8271.45
22273,FELTCRAFT DOLL MOLLY,7253,9.83,88.31676668561187,386,455,524,8.35,444,19480.43
23231,WRAP DOILEY DESIGN,7225,9.79,34.30561851849398,150,219,287,8.31,208,2986.5
22834,HAND WARMER BABUSHKA DESIGN,7213,9.77,95.6277595714382,417,485,554,8.29,475,11411.33
48187,DOOR MAT NEW ENGLAND,7205,9.76,43.82434935852819,191,259,328,8.29,249,44764.75
21154,RED SPOTTY OVEN GLOVE ,7170,9.72,41.219155826064494,180,248,316,8.25,238,8478.82
22041,"RECORD FRAME 7"" SINGLE SIZE ",7162,9.7,45.914003970044675,200,268,336,8.24,258,15789.12
21623,VINTAGE UNION JACK MEMOBOARD,7158,9.7,138.8674229032121,606,674,742,8.24,664,51465.619999999995
22712,CARD DOLLY GIRL ,7153,9.69,45.14636016360458,197,265,333,8.23,255,2838.21
21786,RAIN HAT WITH RED SPOTS,7148,9.69,81.54317260008966,356,424,492,8.23,414,2656.33
22710,WRAP I LOVE LONDON ,7129,9.66,76.38028009659416,333,401,468,8.2,390,2798.18
21519,GIN & TONIC DIET GREETING CARD ,7125,9.65,21.3995621034586,93,161,228,8.19,150,2914.02
22082,RIBBON REEL STRIPES DESIGN ,7119,9.65,20.924301577561152,91,159,226,8.19,148,11564.43
22130,PARTY CONE CHRISTMAS DECORATION ,7118,9.64,39.918817368962245,174,241,309,8.18,231,5892.74
22198,"POPCORN HOLDER , LARGE",7078,9.59,40.7330313944713,178,245,312,8.14,235,11200.3
21082,SET/20 FRUIT SALAD PAPER NAPKINS ,7066,9.57,457.5542595240265,1997,2064,2131,8.12,2054,1767.6999999999998
20991,JAZZ HEARTS MAGNETIC MEMO PAD,7058,9.56,1803.3817743827358,7873,7940,8007,8.12,7930,850.9000000000001
23204,CHARLOTTE BAG APPLES DESIGN,7039,9.54,51.73919502789589,226,293,360,8.1,283,5632.15
22720,SET OF 3 CAKE TINS PANTRY DESIGN ,7020,9.51,54.552827336022894,238,305,371,8.07,294,33347.8
20677,PINK SPOTTY BOWL,7015,9.51,27.465975251204835,120,187,253,8.07,176,8175.3
22726,ALARM CLOCK BAKELIKE GREEN,6980,9.46,32.86778639171464,143,209,275,8.03,199,25900.21
84406B,CREAM CUPID HEARTS COAT HANGER,6934,9.4,29.578005850043407,129,195,261,7.98,185,21989.9
22037,ROBOT BIRTHDAY CARD,6883,9.33,18.12953021462433,79,144,210,7.92,134,2861.44
22413,METAL SIGN TAKE IT OR LEAVE IT ,6876,9.32,74.08662374235898,323,388,453,7.91,378,19045.920000000002
82552,WASHROOM METAL SIGN,6836,9.26,36.61887379485564,160,225,290,7.86,215,9209.91
22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,6833,9.26,32.341205431605054,141,206,271,7.86,196,8274.61
21240,BLUE  SPOTTY CUP,6832,9.26,31.18028813131555,136,201,266,7.86,191,5486.88
22609,PENS ASSORTED SPACEBALL,6830,9.25,41.851314279088704,183,248,312,7.85,238,2234.78
47503E,ASS FLORAL PRINT SCISSORS,6828,9.25,1426.2606635953612,6226,6291,6356,7.85,6281,1169.4
22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,6789,9.2,48.26026058443792,211,275,340,7.81,266,3349.0099999999998
22352,LUNCHBOX WITH CUTLERY RETROSPOT ,6780,9.19,22.92320062630251,100,164,229,7.8,155,16112.89
23200,JUMBO BAG PEARS,6733,9.12,50.45298886743909,220,284,348,7.74,274,13043.24
21875,KINGS CHOICE MUG,6714,9.1,89.81530129752166,392,456,519,7.73,446,7491.42
21098,CHRISTMAS TOILET ROLL,6681,9.05,107.73759640098851,470,533,597,7.68,524,7833.110000000001
21523,FANCY FONT HOME SWEET HOME DOORMAT,6669,9.04,41.16497548441311,180,243,307,7.67,234,41691.67
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,6667,9.03,44.1772642636248,193,256,319,7.67,247,5155.389999999999
21974,SET OF 36 PAISLEY FLOWER DOILIES,6655,9.02,30.03896985950702,131,194,257,7.66,185,9379.31
21899,"KEY FOB , GARAGE DESIGN",6637,8.99,50.09941067778551,219,282,345,7.63,272,4170.23
21535,RETRO SPOT SMALL MILK JUG,6615,8.96,22.493594441687804,98,161,223,7.61,151,15966.45
23078,ICE CREAM PEN LIP GLOSS ,6607,8.95,44.19135213123799,193,256,318,7.6,246,8077.31
22983,"CARD, BILLBOARD FONT",6604,8.95,30.66493927621528,134,197,259,7.6,187,2708.91
23170,REGENCY TEA PLATE ROSES ,6575,8.91,82.39775434492621,360,422,485,7.56,413,10190.789999999999
21078,SET/20 STRAWBERRY PAPER NAPKINS ,6566,8.9,29.467559635600615,129,191,254,7.56,182,5120.72
21508,VINTAGE KID DOLLY CARD ,6556,8.88,22.30638108399796,97,159,221,7.54,150,2645.41
21239,PINK  SPOTTY CUP,6549,8.87,26.446565288616064,115,177,239,7.53,168,5292.87
21621,VINTAGE UNION JACK BUNTING,6542,8.86,27.89115838967373,122,184,246,7.52,175,54815.12
21242,RED SPOTTY PLATE ,6512,8.82,28.463473857609838,124,186,247,7.49,176,10388.96
22488,NATURAL SLATE RECTANGLE CHALKBOARD,6496,8.8,20.837512454328078,91,153,214,7.47,143,10356.56
48185,DOOR MAT FAIRY CAKE,6430,8.71,60.543315198718005,264,325,386,7.39,316,39700.88
21810,CHRISTMAS HANGING STAR WITH BELL,6421,8.7,84.70592047564044,370,431,492,7.39,422,3783.35
22816,CARD MOTORBIKE SANTA,6416,8.69,38.87335189220707,170,231,292,7.38,222,2630.64
72232,FENG SHUI PILLAR CANDLE,6402,8.67,147.83940462691118,645,706,766,7.36,697,1216.3799999999999
22437,SET OF 9 BLACK SKULL BALLOONS,6380,8.64,56.05038870413864,245,305,366,7.34,296,5238.4
22549,PICTURE DOMINOES,6367,8.63,24.717015513903327,108,168,229,7.33,159,9023.99
22046,TEA PARTY  WRAPPING PAPER ,6350,8.6,32.663681904504415,143,203,263,7.3,194,2603.0
84971S,SMALL HEART FLOWERS HOOK ,6342,8.59,34.89836902553715,152,212,272,7.29,203,5168.86
21987,PACK OF 6 SKULL PAPER CUPS,6341,8.59,62.51341773243138,273,333,393,7.29,324,3862.4500000000003
22602,CHRISTMAS RETROSPOT HEART WOOD,6313,8.55,43.54240363416654,190,250,310,7.26,241,5127.37
22064,PINK DOUGHNUT TRINKET POT ,6304,8.54,33.03221498434236,144,204,264,7.25,195,9450.6
23300,GARDENERS KNEELING PAD CUP OF TEA ,6303,8.54,68.69214261948828,300,360,420,7.25,351,9963.39
21874,GIN AND TONIC MUG,6257,8.48,55.22857825000818,241,300,360,7.2,291,7678.51
22152,PLACE SETTING WHITE STAR,6239,8.45,66.01856093704828,288,347,406,7.17,338,2539.31
84832,ZINC WILLIE WINKIE  CANDLE STICK,6237,8.45,23.458909249967917,102,161,220,7.17,152,5187.57
21833,CAMOUFLAGE LED TORCH,6237,8.45,39.301534489792196,172,231,290,7.17,222,10273.65
21870,I CAN ONLY PLEASE ONE PERSON MUG,6225,8.43,28.829861809408175,126,185,244,7.16,176,7472.31
23208,LUNCH BAG VINTAGE LEAF DESIGN,6225,8.43,35.09233430203063,153,212,271,7.16,203,10006.45
16044,POP-ART FLUORESCENT PENS,6192,8.39,4310.522938113194,18818,18877,18935,7.12,18868,388.8
22540,MINI JIGSAW CIRCUS PARADE ,6183,8.38,112.20897316407718,490,549,607,7.11,540,2387.46
17096,ASSORTED LAQUERED INCENSE HOLDERS,6159,8.35,361.0371187791688,1576,1634,1693,7.09,1626,1082.0700000000002
21901,"KEY FOB , BACK DOOR ",6151,8.33,38.73177948393433,169,227,286,7.07,218,3922.4700000000003
85160B,BLACK BIRD GARDEN DESIGN MUG,6149,8.33,753.2597886489111,3288,3346,3405,7.07,3337,934.87
21983,PACK OF 12 BLUE PAISLEY TISSUES ,6148,8.33,39.57925686044269,173,231,290,7.07,222,1819.7599999999998
22028,PENNY FARTHING BIRTHDAY CARD,6143,8.32,21.320749549192,93,151,209,7.06,142,2499.4900000000002
20996,JAZZ HEARTS ADDRESS BOOK,6137,8.32,83.47268872695517,364,422,480,7.06,413,1573.65
20679,EDWARDIAN PARASOL RED,6134,8.31,61.06682341322431,267,325,383,7.06,316,29140.670000000002
21429,RED GINGHAM ROSE JEWELLERY BOX,6131,8.31,26.772193673803596,117,175,233,7.06,166,10240.35
51014A,"FEATHER PEN,HOT PINK",6120,8.29,44.72365533642123,195,253,311,7.04,244,3826.8799999999997
22596,CHRISTMAS STAR WISH LIST CHALKBOARD,6120,8.29,42.65372317055669,186,244,302,7.04,235,5898.32
85049E,SCANDINAVIAN REDS RIBBONS,6112,8.28,21.682840308490842,95,153,211,7.03,144,7651.23
20983,12 PENCILS TALL TUBE RED SPOTTY,6108,8.28,22.002043057143396,96,154,212,7.03,145,5160.599999999999
20992,JAZZ HEARTS PURSE NOTEBOOK,6098,8.26,41.04037877187441,179,237,295,7.01,228,3126.5
37423,WHITE WITH BLACK CATS PLATE,6091,8.25,831.0939348973667,3628,3686,3744,7.0,3677,716.23
84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6073,8.23,30.625365280856478,134,192,249,6.99,183,22057.21
85014B,RED/WHITE DOTS RUFFLED UMBRELLA,6055,8.2,55.17943005576239,241,298,356,6.96,290,29455.420000000002
85061W,WHITE JEWELLED HEART DECORATION,5990,8.12,48.14299131466291,210,267,324,6.89,258,4826.719999999999
22728,ALARM CLOCK BAKELIKE PINK,5979,8.1,47.733324663634384,208,265,321,6.88,256,21917.48
21592,RETRO SPOT  CIGAR BOX MATCHES ,5976,8.1,48.205023820724115,210,267,323,6.88,258,6676.6
85049A,TRADITIONAL CHRISTMAS RIBBONS,5975,8.1,32.857377048345725,143,200,256,6.88,191,7388.08
21313,GLASS HEART T-LIGHT HOLDER ,5971,8.09,35.86069251669433,157,214,270,6.87,205,4444.389999999999
23308,SET OF 60 VINTAGE LEAF CAKE CASES ,5967,8.09,71.23884550546926,311,368,424,6.87,359,3098.21
23171,REGENCY TEA PLATE GREEN ,5966,8.08,129.0422864229447,563,620,676,6.86,611,9184.9
23295,SET OF 12 MINI LOAF BAKING CASES,5963,8.08,60.95513638718289,266,323,379,6.86,314,4675.61
47599A,PINK PARTY BAGS,5956,8.07,52.27727925654889,228,284,341,6.85,276,11005.28
22563,HAPPY STENCIL CRAFT,5926,8.03,56.11052715098664,245,301,357,6.82,293,6842.65
20675,BLUE SPOTTY BOWL,5923,8.03,24.92968612699369,109,165,221,6.82,157,6967.2
22631,CIRCUS PARADE LUNCHBOX ,5923,8.03,32.58793473071954,142,198,254,6.82,190,10893.23
21164,HOME SWEET HOME METAL SIGN ,5912,8.01,37.353974455298044,163,219,275,6.8,211,16103.84
22113,GREY HEART HOT WATER BOTTLE,5909,8.01,28.324539166508902,124,180,236,6.8,172,22032.62
22196,SMALL HEART MEASURING SPOONS,5906,8.0,23.08012724165016,101,157,213,6.79,149,4963.55
22818,CARD CHRISTMAS VILLAGE,5898,7.99,36.49998656996798,159,215,271,6.78,206,2455.56
21843,RETRO SPOT CAKE STAND,5891,7.98,23.047879520916318,101,157,213,6.77,148,59648.09
22156,HEART DECORATION WITH PEARLS ,5882,7.97,24.383595603848033,106,162,218,6.77,153,4956.67
21155,RED SPOTTY PEG BAG,5872,7.96,33.40766716793575,146,202,257,6.76,193,12382.27
21811,CHRISTMAS HANGING HEART WITH BELL,5869,7.95,48.34545829045276,211,267,322,6.75,258,4075.47
22155,STAR DECORATION RUSTIC,5865,7.95,50.33140320988209,220,276,331,6.75,267,2463.3
20984,12 PENCILS TALL TUBE POSY,5861,7.94,78.70357885217577,344,400,455,6.74,391,1906.1699999999998
21135,VICTORIAN  METAL POSTCARD SPRING,5860,7.94,50.71027005253526,221,277,332,6.74,268,8302.12
23245,SET OF 3 REGENCY CAKE TINS,5856,7.93,62.55224008651336,273,329,384,6.73,320,26625.68
21700,BIG DOUGHNUT FRIDGE MAGNETS,5852,7.93,27.617121395809352,121,177,232,6.73,168,4893.08
22986,GINGHAM ROSE WRAP,5841,7.91,41.38508118648993,181,236,292,6.72,228,2409.22
21544,SKULLS  WATER TRANSFER TATTOOS ,5804,7.86,44.08831179847231,192,247,302,6.67,239,4645.4
22713,CARD I LOVE LONDON ,5793,7.85,57.96143815321446,253,308,363,6.66,300,2284.84
22419,LIPSTICK PEN RED,5768,7.82,43.777937046196264,191,246,300,6.64,237,2404.2
22537,MAGIC DRAWING SLATE DINOSAUR,5745,7.78,85.67751735405356,374,428,483,6.61,420,2320.7400000000002
20759,CHRYSANTHEMUM POCKET BOOK ,5739,7.78,804.3451447291709,3511,3565,3620,6.61,3557,867.75
72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,5712,7.74,36.81771063691788,161,215,269,6.57,207,10844.740000000002
21114,LAVENDER SCENTED FABRIC HEART,5707,7.73,22.614773188811284,99,153,207,6.56,145,7065.43
47590B,PINK HAPPY BIRTHDAY BUNTING,5691,7.71,28.421706723303437,124,178,232,6.55,170,28793.95
20756,GREEN FERN POCKET BOOK,5685,7.7,823.9332378826605,3597,3651,3705,6.54,3643,821.8499999999999
23167,SMALL CERAMIC TOP STORAGE JAR ,5666,7.68,138.92633817794578,606,660,714,6.52,652,4184.18
22466,FAIRY TALE COTTAGE NIGHTLIGHT,5652,7.66,73.22357648926737,320,374,427,6.5,366,9928.199999999999
22900, SET 2 TEA TOWELS I LOVE LONDON ,5651,7.66,49.20115078696328,215,269,322,6.5,260,16138.050000000001
47566B,TEA TIME PARTY BUNTING,5646,7.65,31.76107628173694,139,193,246,6.49,184,24414.3
21746,SMALL RED SPOT  WINDMILL,5640,7.64,29.60093344886572,129,182,236,6.49,174,6708.28
21035,SET/2 RED SPOTTY TEA TOWELS ,5612,7.6,32.786851115212805,143,196,249,6.45,188,16127.16
22567,20 DOLLY PEGS RETROSPOT,5593,7.58,42.362552765335074,185,238,291,6.44,230,6822.83
22539,MINI JIGSAW DOLLY GIRL,5588,7.57,62.641016591736545,273,326,379,6.43,318,2182.49
22153,ANGEL DECORATION STARS ON DRESS,5586,7.57,48.33160238431364,211,264,317,6.43,256,2325.96
22570,FELTCRAFT CUSHION RABBIT,5585,7.57,36.89172092920749,161,214,267,6.43,206,19892.66
22614,PACK OF 12 SPACEBOY TISSUES,5577,7.56,22.424339276325142,98,151,204,6.42,143,1717.2499999999998
22338,STAR DECORATION PAINTED ZINC ,5565,7.54,64.59817686923263,282,335,388,6.4,327,1797.81
